location_id,city,open_soon,postal_code,longitude,latitude,station_id,kw,charger_type,bundesland
dc548148,Lehrte,0,31275,9.9698370000,52.3880440000,dc548148,11,destination,Niedersachsen
dc548148,Lehrte,0,31275,9.9698370000,52.3880440000,dc548148,11,destination,Niedersachsen
dc50839,Neubrandenburg,0,17036,13.3106490000,53.5555390000,dc50839,22,destination,Mecklenburg-Vorpommern
dc43781,Bernried am Starnberger See,0,82347,11.2926710000,47.8695060000,dc43781,22,destination,Bayern
dc43781,Bernried am Starnberger See,0,82347,11.2926710000,47.8695060000,dc43781,22,destination,Bayern
dc24161,Muenster,0,48143,7.6352460000,51.9613720000,dc24161,22,destination,Nordrhein-Westfalen
dc17291,Bad Griesbach im Rottal,0,94086,13.1852340000,48.4300310000,dc17291,11,destination,Bayern
dc17291,Bad Griesbach im Rottal,0,94086,13.1852340000,48.4300310000,dc17291,11,destination,Bayern
dc38622,Neumuenster,0,24539,9.9788570000,54.0439100000,dc38622,11,destination,Schleswig-Holstein
dc38622,Neumuenster,0,24539,9.9788570000,54.0439100000,dc38622,11,destination,Schleswig-Holstein
dc54592,Ochtrup,0,48607,7.1982550000,52.2107010000,dc54592,22,destination,Nordrhein-Westfalen
dc54592,Ochtrup,0,48607,7.1982550000,52.2107010000,dc54592,22,destination,Nordrhein-Westfalen
dc14453,Neu-Ulm,0,89233,10.0689620000,48.3638260000,dc14453,22,destination,Bayern
dc14453,Neu-Ulm,0,89233,10.0689620000,48.3638260000,dc14453,22,destination,Bayern
dc18390,Düsseldorf,0,40479,6.7781310000,51.2330830000,dc18390,22,destination,Nordrhein-Westfalen
dc18390,Düsseldorf,0,40479,6.7781310000,51.2330830000,dc18390,22,destination,Nordrhein-Westfalen
dc47013,Hannover,0,30419,9.6805270000,52.4066670000,dc47013,11,destination,Niedersachsen
dc47013,Hannover,0,30419,9.6805270000,52.4066670000,dc47013,11,destination,Niedersachsen
dc58791,Hodemhagen,0,29693,9.5886320000,52.7571670000,dc58791,11,destination,Niedersachsen
dc51031,Landshut,0,84034,12.1468260000,48.5362180000,dc51031,14,destination,Bayern
dc51031,Landshut,0,84034,12.1468260000,48.5362180000,dc51031,14,destination,Bayern
dc56813,Wetzlar,0,35578,8.5096090000,50.5521780000,dc56813,17,destination,Hessen
dc21836,Mönchengladbach,0,41061,6.4378290000,51.1950650000,dc21836,11,destination,Nordrhein-Westfalen
dc16896,Essen,0,45289,7.1260620000,51.4173300000,dc16896,11,destination,Nordrhein-Westfalen
dc16896,Essen,0,45289,7.1260620000,51.4173300000,dc16896,11,destination,Nordrhein-Westfalen
dc15641,Essen,0,45149,6.9766790000,51.4327810000,dc15641,11,destination,Nordrhein-Westfalen
dc15641,Essen,0,45149,6.9766790000,51.4327810000,dc15641,11,destination,Nordrhein-Westfalen
dc49064,Rothenburg ob der Tauber,0,91541,10.1854180000,49.3804840000,dc49064,17,destination,Bayern
dc49064,Rothenburg ob der Tauber,0,91541,10.1854180000,49.3804840000,dc49064,17,destination,Bayern
dc59594,Wernigerode,0,38855,10.7799320000,51.8308710000,dc59594,22,destination,Sachsen-Anhalt
dc37547,Pilsting,0,94431,12.6723850000,48.6917910000,dc37547,22,destination,Bayern
dc37547,Pilsting,0,94431,12.6723850000,48.6917910000,dc37547,22,destination,Bayern
dc31475,Burgebrach,0,96138,10.7325940000,49.8048190000,dc31475,11,destination,Bayern
dc31475,Burgebrach,0,96138,10.7325940000,49.8048190000,dc31475,11,destination,Bayern
dc31475,Burgebrach,0,96138,10.7325940000,49.8048190000,dc31475,11,destination,Bayern
dc14163,Berlin,0,10963,13.3804870000,52.5036880000,dc14163,22,destination,Berlin
dc13270,Münster,0,48149,7.6056310000,51.9555470000,dc13270,22,destination,Nordrhein-Westfalen
dc13270,Münster,0,48149,7.6056310000,51.9555470000,dc13270,22,destination,Nordrhein-Westfalen
dc13269,Nürnberg,0,90411,11.0797640000,49.4931840000,dc13269,22,destination,Bayern
dc13269,Nürnberg,0,90411,11.0797640000,49.4931840000,dc13269,22,destination,Bayern
dc13155,Stuttgart,0,70629,9.1936450000,48.6914300000,dc13155,22,destination,Baden-Württemberg
dc37867,Medebach Medelon,0,59964,8.6697440000,51.1697880000,dc37867,22,destination,Nordrhein-Westfalen
dc18259,Berlin,0,10117,13.3902120000,52.5197110000,dc18259,11,destination,Berlin
dc16162,Berlin,0,14109,13.1676350000,52.4213060000,dc16162,22,destination,Berlin
dc16162,Berlin,0,14109,13.1676350000,52.4213060000,dc16162,22,destination,Berlin
dc39007,Schliffkopf-Baiersbronn,0,72270,8.2173630000,48.5316550000,dc39007,17,destination,Baden-Württemberg
dc39007,Schliffkopf-Baiersbronn,0,72270,8.2173630000,48.5316550000,dc39007,17,destination,Baden-Württemberg
dc19805,Vettelschoss,0,53560,7.3132190000,50.6156440000,dc19805,22,destination,Rheinland-Pfalz
dc19805,Vettelschoss,0,53560,7.3132190000,50.6156440000,dc19805,22,destination,Rheinland-Pfalz
dc57051,Mespelbrunn,0,63875,9.3037900000,49.9066070000,dc57051,14,destination,Bayern
dc57051,Mespelbrunn,0,63875,9.3037900000,49.9066070000,dc57051,14,destination,Bayern
dc15346,Südharz,0,6536,10.9992560000,51.5900750000,dc15346,22,destination,Sachsen-Anhalt
dc15346,Südharz,0,6536,10.9992560000,51.5900750000,dc15346,22,destination,Sachsen-Anhalt
dc531778,Buxtehude,0,21614,9.7038920000,53.4774470000,dc531778,22,destination,Niedersachsen
dc531778,Buxtehude,0,21614,9.7038920000,53.4774470000,dc531778,22,destination,Niedersachsen
dc36595,Germersheim,0,76726,8.3770590000,49.2041270000,dc36595,22,destination,Rheinland-Pfalz
dc36595,Germersheim,0,76726,8.3770590000,49.2041270000,dc36595,22,destination,Rheinland-Pfalz
dc40528,Norderney,0,26548,7.1738767000,53.7112579000,dc40528,11,destination,Niedersachsen
dc40528,Norderney,0,26548,7.1738767000,53.7112579000,dc40528,11,destination,Niedersachsen
dc53086,Norderstedt,0,22848,9.9838370000,53.6537960000,dc53086,11,destination,Schleswig-Holstein
dc53086,Norderstedt,0,22848,9.9838370000,53.6537960000,dc53086,11,destination,Schleswig-Holstein
dc23647,Bremen,0,28195,8.8078410000,53.0824240000,dc23647,14,destination,Bremen
dc23647,Bremen,0,28195,8.8078410000,53.0824240000,dc23647,14,destination,Bremen
dc15140,Ruhpolding,0,83324,12.6634290000,47.7428100000,dc15140,14,destination,Bayern
dc46575,Peitz,0,3185,14.4229700000,51.8486500000,dc46575,11,destination,Brandenburg
dc46575,Peitz,0,3185,14.4229700000,51.8486500000,dc46575,11,destination,Brandenburg
dc30910,Wadgassen,0,66787,6.7932460000,49.2699660000,dc30910,11,destination,Saarland
dc30910,Wadgassen,0,66787,6.7932460000,49.2699660000,dc30910,11,destination,Saarland
dc22108,Recklinghausen,0,45657,7.2008650000,51.6134040000,dc22108,22,destination,Nordrhein-Westfalen
dc23080,Sellin,0,18586,13.6995680000,54.3737480000,dc23080,22,destination,Mecklenburg-Vorpommern
dc23080,Sellin,0,18586,13.6995680000,54.3737480000,dc23080,22,destination,Mecklenburg-Vorpommern
dc37670,Frankfurt am Main,0,60549,8.5935470000,50.0553290000,dc37670,22,destination,Hessen
dc29782,Bad Harzburg,0,38667,10.5536410000,51.8770930000,dc29782,11,destination,Niedersachsen
dc29782,Bad Harzburg,0,38667,10.5536410000,51.8770930000,dc29782,11,destination,Niedersachsen
dc60267,Schluchsee,0,79859,8.1801490000,47.8201790000,dc60267,17,destination,Baden-Württemberg
dc60267,Schluchsee,0,79859,8.1801490000,47.8201790000,dc60267,17,destination,Baden-Württemberg
dc24735,Oberstdorf,0,87561,10.2787020000,47.4040620000,dc24735,22,destination,Bayern
dc24735,Oberstdorf,0,87561,10.2787020000,47.4040620000,dc24735,22,destination,Bayern
dc35863,Herne,0,44623,7.2377380000,51.5444240000,dc35863,11,destination,Nordrhein-Westfalen
dc24298,Pforzheim,0,75175,8.7032310000,48.8889650000,dc24298,17,destination,Baden-Württemberg
dc21172,Munich,0,81241,11.4654260000,48.1481110000,dc21172,22,destination,Bayern
dc21172,Munich,0,81241,11.4654260000,48.1481110000,dc21172,22,destination,Bayern
dc23639,Leipzig,0,4329,12.4767610000,51.3483470000,dc23639,22,destination,Sachsen
dc23639,Leipzig,0,4329,12.4767610000,51.3483470000,dc23639,22,destination,Sachsen
dc16679,Bayerisch Eisenstein,0,94252,13.2056730000,49.1210950000,dc16679,11,destination,Bayern
dc16679,Bayerisch Eisenstein,0,94252,13.2056730000,49.1210950000,dc16679,11,destination,Bayern
dc23474,Köln,0,51103,7.0172920000,50.9398800000,dc23474,22,destination,Nordrhein-Westfalen
dc23474,Köln,0,51103,7.0172920000,50.9398800000,dc23474,22,destination,Nordrhein-Westfalen
dc18214,Kappeln,0,24376,9.9348820000,54.6623040000,dc18214,22,destination,Schleswig-Holstein
dc19615,München,0,80331,11.5788030000,48.1380180000,dc19615,22,destination,Bayern
dc22039,Rotenburg an der Fulda,0,36199,9.7347710000,50.9968870000,dc22039,22,destination,Hessen
dc37396,Waldhaus,0,79809,8.1574620000,47.6833880000,dc37396,22,destination,Baden-Württemberg
dc37396,Waldhaus,0,79809,8.1574620000,47.6833880000,dc37396,22,destination,Baden-Württemberg
dc31182,Pulheim,0,50259,6.8206190000,50.9933020000,dc31182,22,destination,Nordrhein-Westfalen
dc31182,Pulheim,0,50259,6.8206190000,50.9933020000,dc31182,22,destination,Nordrhein-Westfalen
dc22427,Köln,0,50667,6.9453610000,50.9399510000,dc22427,22,destination,Nordrhein-Westfalen
dc79640,Guetersloh,0,33334,8.4112180000,51.9458550000,dc79640,6,destination,Nordrhein-Westfalen
dc17495,Garmisch-Partenkirchen,0,82467,11.0887480000,47.4901420000,dc17495,14,destination,Bayern
dc531850,Potsdam,0,14476,13.1035620000,52.4710420000,dc531850,22,destination,Brandenburg
dc531850,Potsdam,0,14476,13.1035620000,52.4710420000,dc531850,22,destination,Brandenburg
dc58164,Lietzow,0,18528,13.5577700000,54.5018680000,dc58164,22,destination,Mecklenburg-Vorpommern
dc37407,Hamburg,0,22335,10.0083460000,53.6323610000,dc37407,22,destination,Unknown
dc60463,Cottbus,0,3048,14.3255880000,51.7492690000,dc60463,14,destination,Brandenburg
dc60463,Cottbus,0,3048,14.3255880000,51.7492690000,dc60463,14,destination,Brandenburg
dc27011,Frankfurt,0,60486,8.6272120000,50.1172960000,dc27011,22,destination,Hessen
dc27011,Frankfurt,0,60486,8.6272120000,50.1172960000,dc27011,22,destination,Hessen
dc62917,Wolpertshausen,0,74549,9.8598960000,49.1697940000,dc62917,22,destination,Baden-Württemberg
dc62917,Wolpertshausen,0,74549,9.8598960000,49.1697940000,dc62917,22,destination,Baden-Württemberg
dc62917,Wolpertshausen,0,74549,9.8598960000,49.1697940000,dc62917,22,destination,Baden-Württemberg
reitimwinklfestsaal,Reit im Winkl,0,83242,12.4654290000,47.6757100000,reitimwinklfestsaal,22,destination,Bayern
reitimwinklfestsaal,Reit im Winkl,0,83242,12.4654290000,47.6757100000,reitimwinklfestsaal,22,destination,Bayern
dc18254,Hamburg,0,20099,10.0126930000,53.5605490000,dc18254,22,destination,Unknown
dc18224,Stuttgart,0,70569,9.0876190000,48.7547170000,dc18224,11,destination,Baden-Württemberg
dc34816,Aschau,0,83229,12.3215520000,47.7790670000,dc34816,14,destination,Bayern
dc26689,Bad Wiessee,0,83707,11.7118840000,47.7144620000,dc26689,11,destination,Bayern
dc26689,Bad Wiessee,0,83707,11.7118840000,47.7144620000,dc26689,11,destination,Bayern
dc37138,Ebnath,0,95683,11.9343280000,49.9722390000,dc37138,11,destination,Bayern
dc16858,Wolfach,0,77709,8.2667750000,48.2886540000,dc16858,14,destination,Baden-Württemberg
dc33292,Niesky,0,2906,14.8429820000,51.2899310000,dc33292,11,destination,Sachsen
dc33292,Niesky,0,2906,14.8429820000,51.2899310000,dc33292,11,destination,Sachsen
dc28315,Nierstein,0,55283,8.3421030000,49.8740820000,dc28315,22,destination,Rheinland-Pfalz
dc28315,Nierstein,0,55283,8.3421030000,49.8740820000,dc28315,22,destination,Rheinland-Pfalz
dc13103,Meerbusch,0,40668,6.7228010000,51.2987790000,dc13103,22,destination,Nordrhein-Westfalen
dc13103,Meerbusch,0,40668,6.7228010000,51.2987790000,dc13103,22,destination,Nordrhein-Westfalen
dc20233,Garmisch-Partenkirchen,0,82467,11.0801880000,47.4798220000,dc20233,11,destination,Bayern
dc20233,Garmisch-Partenkirchen,0,82467,11.0801880000,47.4798220000,dc20233,11,destination,Bayern
dc56974,Malchow,0,17213,12.4289330000,53.4745230000,dc56974,17,destination,Mecklenburg-Vorpommern
dc60738,Bad Mergentheim,0,97980,9.7817600000,49.4892430000,dc60738,7,destination,Baden-Württemberg
dc60738,Bad Mergentheim,0,97980,9.7817600000,49.4892430000,dc60738,7,destination,Baden-Württemberg
dc13122,Lübeck,0,23560,10.6178230000,53.8153270000,dc13122,11,destination,Schleswig-Holstein
dc28318,Lautenbach,0,77794,8.1156840000,48.5205070000,dc28318,22,destination,Baden-Württemberg
dc28318,Lautenbach,0,77794,8.1156840000,48.5205070000,dc28318,22,destination,Baden-Württemberg
dc37869,St. Wendel,0,66606,7.1537320000,49.4689350000,dc37869,22,destination,Saarland
dc37869,St. Wendel,0,66606,7.1537320000,49.4689350000,dc37869,22,destination,Saarland
dc74678,Schwaebisch Hall,0,74523,9.7852880000,49.1377000000,dc74678,14,destination,Baden-Württemberg
dc25809,Grainau,0,82491,11.0201280000,47.4773120000,dc25809,11,destination,Bayern
dc25861,Bad Soden-Allendorf,0,37242,9.9501020000,51.2813990000,dc25861,17,destination,Hessen
dc25861,Bad Soden-Allendorf,0,37242,9.9501020000,51.2813990000,dc25861,17,destination,Hessen
dc25134,Bad Harzburg,0,38667,10.5595470000,51.8823250000,dc25134,11,destination,Niedersachsen
dc19417,Ludorf,0,17207,12.6696740000,53.3794100000,dc19417,22,destination,Mecklenburg-Vorpommern
dc31248,Parsberg,0,92331,11.7184830000,49.1600840000,dc31248,22,destination,Bayern
dc18345,Bad Saulgau,0,88348,9.5012030000,48.0151700000,dc18345,22,destination,Baden-Württemberg
dc11749,Bad Aibling,0,83043,12.0106170000,47.8639590000,dc11749,22,destination,Bayern
dc11749,Bad Aibling,0,83043,12.0106170000,47.8639590000,dc11749,22,destination,Bayern
dc31257,Ueberherrn,0,66802,6.7315950000,49.2529730000,dc31257,11,destination,Saarland
dc33269,Attendorn,0,57439,7.9667060000,51.1132200000,dc33269,11,destination,Nordrhein-Westfalen
dc19374,Norden,0,26506,7.2124420000,53.5921800000,dc19374,22,destination,Niedersachsen
dc19374,Norden,0,26506,7.2124420000,53.5921800000,dc19374,22,destination,Niedersachsen
dc33884,Baiersbronn-Schwarzenberg,0,72270,8.3838920000,48.5973800000,dc33884,11,destination,Baden-Württemberg
dc33884,Baiersbronn-Schwarzenberg,0,72270,8.3838920000,48.5973800000,dc33884,11,destination,Baden-Württemberg
dc25014,Bad Neuenahr-Ahrweiler,0,53474,7.0797550000,50.5315030000,dc25014,11,destination,Rheinland-Pfalz
dc18319,Stralsund,0,18439,13.0927170000,54.3166350000,dc18319,22,destination,Mecklenburg-Vorpommern
dc17742,Kelkheim (Taunus),0,65779,8.4289990000,50.1697210000,dc17742,22,destination,Hessen
dc30262,St. Goar,0,56329,7.7054220000,50.1535620000,dc30262,22,destination,Rheinland-Pfalz
dc30262,St. Goar,0,56329,7.7054220000,50.1535620000,dc30262,22,destination,Rheinland-Pfalz
dc37397,Bad Nenndorf,0,31542,9.3336680000,52.3455610000,dc37397,11,destination,Niedersachsen
dc18346,Osnabrück,0,49074,8.0410820000,52.2773170000,dc18346,22,destination,Niedersachsen
dc29844,Volkach,0,97332,10.2266980000,49.8649940000,dc29844,22,destination,Bayern
dc37588,Quedlinburg,0,6484,11.1372170000,51.7841460000,dc37588,11,destination,Sachsen-Anhalt
dc37664,Ostseebad Sellin,0,18586,13.6959770000,54.3801800000,dc37664,22,destination,Mecklenburg-Vorpommern
dc37664,Ostseebad Sellin,0,18586,13.6959770000,54.3801800000,dc37664,22,destination,Mecklenburg-Vorpommern
dc18343,Schmallenberg,0,57392,8.3410040000,51.1593870000,dc18343,22,destination,Nordrhein-Westfalen
dc35337,Oberorke,0,34516,8.8459470000,51.1357840000,dc35337,22,destination,Hessen
dc35337,Oberorke,0,34516,8.8459470000,51.1357840000,dc35337,22,destination,Hessen
dc26241,Oberstaufen,0,87534,10.0211820000,47.5586040000,dc26241,11,destination,Bayern
dc26241,Oberstaufen,0,87534,10.0211820000,47.5586040000,dc26241,11,destination,Bayern
dc15250,Oberstdorf,0,87561,10.2710200000,47.4045900000,dc15250,11,destination,Bayern
dc29964,Berlin,0,12459,13.5198140000,52.4605530000,dc29964,22,destination,Berlin
dc81551,Worms,0,67550,8.3355020000,49.6576840000,dc81551,11,destination,Rheinland-Pfalz
dc81551,Worms,0,67550,8.3355020000,49.6576840000,dc81551,11,destination,Rheinland-Pfalz
dc17973,Crivitz,0,19089,11.6266560000,53.6380070000,dc17973,22,destination,Mecklenburg-Vorpommern
dc17973,Crivitz,0,19089,11.6266560000,53.6380070000,dc17973,22,destination,Mecklenburg-Vorpommern
dc17118,Krün,0,82493,11.1840510000,47.4621620000,dc17118,22,destination,Bayern
dc17118,Krün,0,82493,11.1840510000,47.4621620000,dc17118,22,destination,Bayern
dc22072,Neuwied,0,56566,7.5436520000,50.4230650000,dc22072,22,destination,Rheinland-Pfalz
dc22072,Neuwied,0,56566,7.5436520000,50.4230650000,dc22072,22,destination,Rheinland-Pfalz
dc18256,Meinhard,0,37276,10.1069070000,51.2036100000,dc18256,22,destination,Hessen
dc18256,Meinhard,0,37276,10.1069070000,51.2036100000,dc18256,22,destination,Hessen
dc21374,Trebsen,0,4687,12.7570310000,51.2909620000,dc21374,22,destination,Sachsen
dc21374,Trebsen,0,4687,12.7570310000,51.2909620000,dc21374,22,destination,Sachsen
dc18313,Hopferau,0,87659,10.6330740000,47.6140370000,dc18313,17,destination,Bayern
dc18313,Hopferau,0,87659,10.6330740000,47.6140370000,dc18313,17,destination,Bayern
dc27912,Gross Schwansee,0,23942,11.0116910000,53.9918910000,dc27912,22,destination,Mecklenburg-Vorpommern
dc27912,Gross Schwansee,0,23942,11.0116910000,53.9918910000,dc27912,22,destination,Mecklenburg-Vorpommern
dc26679,Blankenbrg,0,38889,10.9602170000,51.7879120000,dc26679,22,destination,Sachsen-Anhalt
dc18248,Hohen Demzin,0,17166,12.5425040000,53.7011890000,dc18248,22,destination,Mecklenburg-Vorpommern
dc18257,Neualbenreuth,0,95698,12.4401210000,49.9698980000,dc18257,22,destination,Bayern
dc18257,Neualbenreuth,0,95698,12.4401210000,49.9698980000,dc18257,22,destination,Bayern
dc20856,Herleshausen,0,37293,10.0809350000,51.0417130000,dc20856,17,destination,Hessen
dc20856,Herleshausen,0,37293,10.0809350000,51.0417130000,dc20856,17,destination,Hessen
dc19190,Kassel,0,34131,9.4155150000,51.3174040000,dc19190,22,destination,Hessen
dc22486,Ludwigsburg,0,71634,9.1674240000,48.9209840000,dc22486,11,destination,Baden-Württemberg
dc22486,Ludwigsburg,0,71634,9.1674240000,48.9209840000,dc22486,11,destination,Baden-Württemberg
dc32476,Aerzen,0,31855,9.2516540000,52.0691520000,dc32476,22,destination,Niedersachsen
dc32476,Aerzen,0,31855,9.2516540000,52.0691520000,dc32476,22,destination,Niedersachsen
dc23105,Unterschwaningen,0,91743,10.6097590000,49.0968280000,dc23105,11,destination,Bayern
dc23105,Unterschwaningen,0,91743,10.6097590000,49.0968280000,dc23105,11,destination,Bayern
dc60571,Durbach,0,77770,8.0374540000,48.4962890000,dc60571,22,destination,Baden-Württemberg
dc27056,Norddorff,0,25946,8.3309580000,54.6812200000,dc27056,22,destination,Schleswig-Holstein
dc81536,Lychen,0,17279,13.2920670000,53.2192100000,dc81536,7,destination,Brandenburg
dc32184,Alt-Duvenstedt,0,24791,9.6773550000,54.3804830000,dc32184,17,destination,Schleswig-Holstein
dc32184,Alt-Duvenstedt,0,24791,9.6773550000,54.3804830000,dc32184,17,destination,Schleswig-Holstein
dc37149,Zeuthen,0,15738,13.6392200000,52.3328750000,dc37149,22,destination,Brandenburg
dc35255,Gerolstein,0,54568,6.6453330000,50.2314430000,dc35255,14,destination,Rheinland-Pfalz
dc35255,Gerolstein,0,54568,6.6453330000,50.2314430000,dc35255,14,destination,Rheinland-Pfalz
dc26695,Hodenhagen,0,29693,9.6168280000,52.7489660000,dc26695,11,destination,Niedersachsen
dc74665,Alzenau,0,63755,9.1319580000,50.0968450000,dc74665,8,destination,Bayern
dc10669,Hamburg,0,20457,9.9882960000,53.5495180000,dc10669,22,destination,Unknown
dc10669,Hamburg,0,20457,9.9882960000,53.5495180000,dc10669,22,destination,Unknown
dc35063,Bad Harzburg,0,38667,10.5596780000,51.8702040000,dc35063,22,destination,Niedersachsen
dc35063,Bad Harzburg,0,38667,10.5596780000,51.8702040000,dc35063,22,destination,Niedersachsen
dc76050,Dietzenbach,0,63128,8.7933760000,50.0160860000,dc76050,22,destination,Hessen
dc76050,Dietzenbach,0,63128,8.7933760000,50.0160860000,dc76050,22,destination,Hessen
dc25426,Garching,0,85748,11.6542440000,48.2447270000,dc25426,6,destination,Bayern
dc25426,Garching,0,85748,11.6542440000,48.2447270000,dc25426,6,destination,Bayern
