station_id,point_id,power,public key,steckertyp,inbetriebnahme
13049,1,22.0,,,2021-05-10
13049,2,22.0,,"AC Steckdose Typ 2, AC Schuko",2021-05-10
13050,1,22.0,,,2020-01-22
13050,2,22.0,,"AC Steckdose Typ 2, AC Schuko",2020-01-22
13051,1,225.0,,,2021-11-30
13051,2,75.0,,DC Kupplung Combo,2021-11-30
13052,1,300.0,,,2021-03-24
13052,2,300.0,,DC Kupplung Combo,2021-03-24
13053,1,22.0,,,2021-06-16
13053,2,11.0,,AC Steckdose Typ 2,2021-06-16
13054,1,22.0,,,2021-06-16
13054,2,11.0,,AC Steckdose Typ 2,2021-06-16
13054,1,22.0,,,2021-06-16
13054,2,11.0,,AC Steckdose Typ 2,2021-06-16
13055,1,22.0,80BA FA73 65A8 9204 C87B 21F3 50A0 E992 613A A4D8 7D00 231A F760 DE58 BF89 B475 4CD1 187F 2C1E 45B5 2A38 7475 B441 6792,,2021-06-30
13056,1,22.0,B63E 1481 588E C806 CE82 1983 D20A 0693 05BA BE58 A84F 6FA4 1199 34EB FF2E 6158 7CA4 2C78 36FB 3E5C FC65 169C 3FC1 50E0,,2021-08-30
13057,1,22.0,,,2019-08-12
13057,2,22.0,,AC Steckdose Typ 2,2019-08-12
13058,1,22.0,,,2017-07-17
13058,2,22.0,,AC Steckdose Typ 2,2017-07-17
13059,1,300.0,,,2021-08-31
13059,2,300.0,,DC Kupplung Combo,2021-08-31
13059,1,300.0,,,2021-08-31
13059,2,300.0,,DC Kupplung Combo,2021-08-31
13060,1,50.0,,,2017-11-14
13060,2,43.0,,AC Kupplung Typ 2,2017-11-14
13061,1,22.0,,,2018-02-28
13061,2,22.0,,AC Steckdose Typ 2,2018-02-28
13062,1,22.0,,,2018-02-28
13062,2,22.0,,AC Steckdose Typ 2,2018-02-28
13063,1,22.0,,,2021-02-21
13063,2,11.0,,AC Steckdose Typ 2,2021-02-21
13064,1,50.0,,,2018-02-14
13064,2,43.0,,AC Kupplung Typ 2,2018-02-14
13065,1,150.0,,,2021-10-19
13065,2,150.0,,DC Kupplung Combo,2021-10-19
13066,1,22.0,,,2017-05-31
13066,2,22.0,,AC Steckdose Typ 2,2017-05-31
13067,1,150.0,,,2019-12-25
13068,1,150.0,,,2021-10-28
13068,2,150.0,,DC Kupplung Combo,2021-10-28
13069,1,11.0,,,2020-10-15
13069,2,22.0,,DC Kupplung Combo,2020-10-15
13070,1,22.0,,,2021-01-19
13070,2,11.0,,AC Steckdose Typ 2,2021-01-19
13071,1,22.0,,,2021-06-23
13071,2,11.0,,AC Steckdose Typ 2,2021-06-23
13072,1,22.0,,,2021-04-23
13072,2,11.0,,AC Steckdose Typ 2,2021-04-23
13073,1,11.0,,,2018-02-15
13073,2,11.0,,AC Steckdose Typ 2,2018-02-15
13074,1,22.0,,,2018-09-03
13074,2,22.0,,AC Steckdose Typ 2,2018-09-03
13075,1,22.0,,,2014-12-18
13075,2,22.0,,DC Kupplung Combo,2014-12-18
13076,1,150.0,,,2020-02-29
13076,2,22.0,,AC Steckdose Typ 2,2020-02-29
13076,3,22.0,,AC Kupplung Typ 2,2020-02-29
13077,1,22.0,,,2017-06-19
13077,2,22.0,,"AC Steckdose Typ 2, AC Schuko",2017-06-19
13078,1,22.0,,,2017-06-19
13078,2,22.0,,"AC Steckdose Typ 2, AC Schuko",2017-06-19
13079,1,22.0,,,2018-05-09
13079,2,22.0,,AC Steckdose Typ 2,2018-05-09
13080,1,22.0,,,2018-05-09
13080,2,22.0,,AC Steckdose Typ 2,2018-05-09
13081,1,22.0,,,2021-01-19
13081,2,11.0,,AC Steckdose Typ 2,2021-01-19
13082,1,22.0,,,2019-10-16
13082,2,22.0,,AC Steckdose Typ 2,2019-10-16
13083,1,22.0,,,2018-07-15
13083,2,22.0,,"AC Steckdose Typ 2, AC Schuko",2018-07-15
13083,1,22.0,,,2019-10-15
13083,2,22.0,,AC Steckdose Typ 2,2019-10-15
13084,1,22.0,,,2018-01-21
13085,1,22.0,,,2018-08-01
13085,2,22.0,,AC Steckdose Typ 2,2018-08-01
13086,1,22.0,,,2018-08-01
13086,2,22.0,,AC Steckdose Typ 2,2018-08-01
13087,1,22.0,,,2018-08-01
13087,2,22.0,,AC Steckdose Typ 2,2018-08-01
13088,1,22.0,,,2020-04-09
13088,2,50.0,,"AC Steckdose Typ 2, AC Kupplung Typ 2, DC Kupplung Combo",2020-04-09
13088,3,50.0,,"AC Kupplung Typ 2, DC CHAdeMO",2020-04-09
13089,1,22.0,,,2021-08-30
13089,2,22.0,,AC Steckdose Typ 2,2021-08-30
13090,1,22.0,,,2019-01-31
13090,2,22.0,,AC Steckdose Typ 2,2019-01-31
13091,1,43.0,,,2018-11-29
13091,2,50.0,,"DC Kupplung Combo, DC CHAdeMO",2018-11-29
13091,1,175.0,,,2018-11-29
13091,1,175.0,,,2018-11-29
13092,1,22.0,,,2018-08-01
13092,2,22.0,,AC Steckdose Typ 2,2018-08-01
13093,1,22.0,,,2018-08-01
13093,2,22.0,,AC Steckdose Typ 2,2018-08-01
13094,1,22.0,,,2019-09-11
13094,2,22.0,,AC Steckdose Typ 2,2019-09-11
13095,1,11.0,,,2019-11-14
13095,2,11.0,,AC Steckdose Typ 2,2019-11-14
13095,1,11.0,,,2019-11-14
13095,2,11.0,,AC Steckdose Typ 2,2019-11-14
13095,1,11.0,,,2019-11-14
13095,2,11.0,,AC Steckdose Typ 2,2019-11-14
13096,1,150.0,,,2019-12-25
13097,1,22.0,,,2018-08-01
13097,2,22.0,,AC Steckdose Typ 2,2018-08-01
13098,1,22.0,,,2019-10-15
13098,2,22.0,,AC Steckdose Typ 2,2019-10-15
13099,1,11.0,,,2020-03-05
13099,2,11.0,,AC Steckdose Typ 2,2020-03-05
13099,1,11.0,,,2020-03-05
13099,2,11.0,,AC Steckdose Typ 2,2020-03-05
13100,1,22.0,,,2021-09-13
13101,1,22.0,,,2019-09-22
13101,2,22.0,,AC Steckdose Typ 2,2019-09-22
13102,1,22.0,,,2019-05-22
13102,2,22.0,,AC Kupplung Typ 2,2019-05-22
13103,1,22.0,,,2019-05-22
13103,2,22.0,,AC Kupplung Typ 2,2019-05-22
13104,1,22.0,,,2020-11-27
13104,2,22.0,,AC Kupplung Typ 2,2020-11-27
13105,1,22.0,,,2019-10-15
13105,2,22.0,,AC Steckdose Typ 2,2019-10-15
13106,1,150.0,,,2019-09-10
13107,1,22.0,,,2018-08-01
13107,2,22.0,,AC Steckdose Typ 2,2018-08-01
13108,1,22.0,,,2018-08-01
13108,2,22.0,,AC Steckdose Typ 2,2018-08-01
13109,1,150.0,,,2019-09-10
13110,1,22.0,,,2019-08-07
13110,2,22.0,,AC Steckdose Typ 2,2019-08-07
13111,1,22.0,,,2019-11-29
13111,2,22.0,,AC Steckdose Typ 2,2019-11-29
13112,1,150.0,,,2020-02-10
13113,1,22.0,,,2018-08-24
13113,2,22.0,,AC Steckdose Typ 2,2018-08-24
13114,1,22.0,,,2018-08-24
13114,2,22.0,,AC Steckdose Typ 2,2018-08-24
13115,1,22.0,,,2018-08-24
13115,2,22.0,,AC Steckdose Typ 2,2018-08-24
13116,1,22.0,,,2021-01-19
13116,2,11.0,,AC Steckdose Typ 2,2021-01-19
13117,1,43.0,,,2018-05-23
13117,2,50.0,,"DC Kupplung Combo, DC CHAdeMO",2018-05-23
13118,1,22.0,,,2020-12-01
13118,2,22.0,,AC Steckdose Typ 2,2020-12-01
13119,1,43.0,,,2018-05-28
13119,2,50.0,,"DC Kupplung Combo, DC CHAdeMO",2018-05-28
13120,1,22.0,,,2019-09-20
13120,2,22.0,,AC Steckdose Typ 2,2019-09-20
13121,1,43.0,,,2018-04-23
13121,2,50.0,,"DC Kupplung Combo, DC CHAdeMO",2018-04-23
13122,1,43.0,,,2018-05-24
13122,2,50.0,,"DC Kupplung Combo, DC CHAdeMO",2018-05-24
13123,1,43.0,,,2018-05-24
13123,2,50.0,,"DC Kupplung Combo, DC CHAdeMO",2018-05-24
13124,1,43.0,,,2019-12-11
13124,2,50.0,,"DC Kupplung Combo, DC CHAdeMO",2019-12-11
13125,1,43.0,,,2018-05-23
13125,2,50.0,,"DC Kupplung Combo, DC CHAdeMO",2018-05-23
13126,1,43.0,,,2018-05-23
13126,2,50.0,,"DC Kupplung Combo, DC CHAdeMO",2018-05-23
13127,1,43.0,,,2018-05-24
13127,2,50.0,,"DC Kupplung Combo, DC CHAdeMO",2018-05-24
13128,1,22.0,,,2021-01-19
13128,2,11.0,,AC Steckdose Typ 2,2021-01-19
13129,1,22.0,,,2018-11-15
13129,2,22.0,,AC Steckdose Typ 2,2018-11-15
13130,1,22.0,,,2018-06-11
13130,2,22.0,,AC Steckdose Typ 2,2018-06-11
13131,1,22.0,,,2019-06-06
13131,2,22.0,,AC Steckdose Typ 2,2019-06-06
13132,1,22.0,,,2019-10-04
13132,2,22.0,,AC Steckdose Typ 2,2019-10-04
13133,1,22.0,,,2020-07-23
13133,2,22.0,,"AC Steckdose Typ 2, AC Kupplung Typ 2",2020-07-23
13134,1,22.0,,,2017-06-01
13134,2,22.0,,AC Steckdose Typ 2,2017-06-01
13135,1,22.0,,,2018-07-26
13135,2,22.0,,AC Steckdose Typ 2,2018-07-26
13136,1,22.0,,,2018-07-26
13136,2,22.0,,AC Steckdose Typ 2,2018-07-26
13137,1,22.0,,,2018-07-26
13137,2,22.0,,AC Steckdose Typ 2,2018-07-26
13138,1,22.0,,,2018-06-11
13138,2,22.0,,AC Steckdose Typ 2,2018-06-11
13139,1,22.0,,,2018-09-30
13139,2,22.0,,AC Steckdose Typ 2,2018-09-30
13140,1,22.0,,,2018-03-22
13140,2,22.0,,AC Steckdose Typ 2,2018-03-22
13141,1,22.0,,,2018-03-22
13141,2,22.0,,AC Steckdose Typ 2,2018-03-22
13142,1,22.0,,,2021-03-25
13142,2,11.0,,AC Steckdose Typ 2,2021-03-25
13143,1,22.0,,,2018-09-13
13143,2,22.0,,AC Steckdose Typ 2,2018-09-13
13144,1,22.0,,,2019-03-17
13144,2,22.0,,AC Steckdose Typ 2,2019-03-17
13145,1,22.0,,,2020-11-16
13145,2,22.0,,AC Steckdose Typ 2,2020-11-16
13146,1,22.0,d538 51EA 57d2 665E C991 9797  F9b1 0dA2 34E4 4E92 F963 8121 3Fdb 89F6 47C4 0E68 A643 E23C  2463 E904 dEdC 32A5 b5d4 85E5 Server ID: 09-01-45-4d-48-00-00-99-70-0F  Nr. 10055695,,2020-10-30
13146,2,22.0,4149 CE25 4A57 b831 A3d5 d797  5F92 E402 A5Fd F68C 8b7d 51CE db83 E65b b370 1E8b bd2E 541d  548F 2F5d E123 42F8 895A 6bE3 Server ID: 09-01-45-4d-48-00-00-99-70-13  Nr. 10055699,AC Steckdose Typ 2,2020-10-30
13147,1,22.0,,,2018-06-30
13147,2,22.0,,AC Steckdose Typ 2,2018-06-30
13148,1,22.0,,,2019-10-31
13148,2,22.0,,AC Steckdose Typ 2,2019-10-31
13149,1,300.0,,,2021-08-31
13149,2,300.0,,DC Kupplung Combo,2021-08-31
13150,1,43.0,,,2018-01-24
13150,2,50.0,,"DC Kupplung Combo, DC CHAdeMO",2018-01-24
13151,1,22.0,,,2018-07-12
13151,2,22.0,,AC Steckdose Typ 2,2018-07-12
13152,1,22.0,,,2015-07-10
13152,2,22.0,,AC Steckdose Typ 2,2015-07-10
13153,1,22.0,,,2019-08-11
13153,2,22.0,,AC Steckdose Typ 2,2019-08-11
13154,1,22.0,,,2018-10-18
13154,2,22.0,,AC Steckdose Typ 2,2018-10-18
13155,1,22.0,,,2018-01-08
13155,2,22.0,,AC Steckdose Typ 2,2018-01-08
13156,1,22.0,,,2014-02-21
13156,2,22.0,,AC Steckdose Typ 2,2014-02-21
13156,1,22.0,,,2014-02-21
13156,2,22.0,,AC Steckdose Typ 2,2014-02-21
13157,1,11.0,,,2011-03-24
13157,2,22.0,,AC Steckdose Typ 2,2011-03-24
13158,1,22.0,,,2015-05-15
13158,2,22.0,,AC Steckdose Typ 2,2015-05-15
13159,1,22.0,,,2016-04-22
13159,2,22.0,,AC Steckdose Typ 2,2016-04-22
13160,1,22.0,,,2018-07-24
13160,2,22.0,,AC Steckdose Typ 2,2018-07-24
13161,1,22.0,,,2018-07-26
13161,2,22.0,,AC Steckdose Typ 2,2018-07-26
13162,1,22.0,,,2018-07-24
13162,2,22.0,,AC Steckdose Typ 2,2018-07-24
13162,1,22.0,,,2018-07-24
13162,2,22.0,,AC Steckdose Typ 2,2018-07-24
13163,1,22.0,,,2018-07-26
13163,2,22.0,,AC Steckdose Typ 2,2018-07-26
13164,1,22.0,,,2018-07-23
13164,2,22.0,,AC Steckdose Typ 2,2018-07-23
13165,1,22.0,,,2018-07-24
13165,2,22.0,,AC Steckdose Typ 2,2018-07-24
13166,1,22.0,,,2018-07-24
13166,2,22.0,,AC Steckdose Typ 2,2018-07-24
13167,1,22.0,,,2018-10-11
13167,2,22.0,,AC Steckdose Typ 2,2018-10-11
13168,1,22.0,,,2019-03-06
13168,2,22.0,,AC Steckdose Typ 2,2019-03-06
13169,1,22.0,,,2019-10-28
13169,2,22.0,,AC Steckdose Typ 2,2019-10-28
13170,1,22.0,,,2019-02-22
13170,2,22.0,,AC Steckdose Typ 2,2019-02-22
13171,1,22.0,,,2019-05-16
13171,2,22.0,,AC Steckdose Typ 2,2019-05-16
13172,1,22.0,,,2020-01-16
13172,2,22.0,,AC Steckdose Typ 2,2020-01-16
13172,1,22.0,,,2020-01-16
13172,2,22.0,,AC Steckdose Typ 2,2020-01-16
13172,1,22.0,,,2020-01-16
13172,2,22.0,,AC Steckdose Typ 2,2020-01-16
13172,1,22.0,,,2020-01-16
13172,2,22.0,,AC Steckdose Typ 2,2020-01-16
13173,1,22.0,,,2020-02-28
13173,2,22.0,,AC Steckdose Typ 2,2020-02-28
13174,1,11.0,,,2020-11-01
13174,2,22.0,,AC Steckdose Typ 2,2020-11-01
13175,1,22.0,,,2021-01-19
13175,2,11.0,,AC Steckdose Typ 2,2021-01-19
13176,1,22.0,,,2018-07-12
13176,2,22.0,,AC Steckdose Typ 2,2018-07-12
13177,1,43.0,,,2018-08-07
13177,2,50.0,,"DC Kupplung Combo, DC CHAdeMO",2018-08-07
13178,1,22.0,,,2016-04-11
13178,2,22.0,,AC Steckdose Typ 2,2016-04-11
13179,1,22.0,,,2018-09-24
13179,2,22.0,,AC Steckdose Typ 2,2018-09-24
13180,1,22.0,,,2018-11-19
13180,2,22.0,,AC Steckdose Typ 2,2018-11-19
13181,1,22.0,,,2018-07-30
13181,2,22.0,,AC Steckdose Typ 2,2018-07-30
13182,1,22.0,,,2019-05-27
13182,2,22.0,,AC Steckdose Typ 2,2019-05-27
13183,1,22.0,,,2020-04-01
13183,2,22.0,,AC Steckdose Typ 2,2020-04-01
13184,1,22.0,,,2019-02-22
13184,2,22.0,,AC Steckdose Typ 2,2019-02-22
13185,1,22.0,,,2018-07-23
13185,2,22.0,,AC Steckdose Typ 2,2018-07-23
13186,1,22.0,,,2018-07-26
13186,2,22.0,,AC Steckdose Typ 2,2018-07-26
13187,1,22.0,,,2018-08-27
13187,2,22.0,,AC Steckdose Typ 2,2018-08-27
13188,1,22.0,,,2018-07-12
13188,2,22.0,,AC Steckdose Typ 2,2018-07-12
13189,1,22.0,,,2018-06-20
13189,2,22.0,,AC Steckdose Typ 2,2018-06-20
13190,1,22.0,,,2018-07-21
13190,2,22.0,,AC Steckdose Typ 2,2018-07-21
13191,1,22.0,,,2018-07-23
13191,2,22.0,,AC Steckdose Typ 2,2018-07-23
13192,1,22.0,,,2018-08-27
13192,2,22.0,,AC Steckdose Typ 2,2018-08-27
13192,1,22.0,,,2018-08-27
13192,2,22.0,,AC Steckdose Typ 2,2018-08-27
13193,1,75.0,,,2020-07-29
13193,2,75.0,,DC Kupplung Combo,2020-07-29
13194,1,22.0,,,2018-07-02
13194,2,22.0,,AC Steckdose Typ 2,2018-07-02
13195,1,22.0,,,2021-01-19
13195,2,11.0,,AC Steckdose Typ 2,2021-01-19
13196,1,22.0,,,2021-11-01
13196,2,22.0,,AC Steckdose Typ 2,2021-11-01
13197,1,22.0,,,2018-09-14
13198,1,22.0,,,2018-09-06
13198,2,22.0,,AC Steckdose Typ 2,2018-09-06
13199,1,22.0,,,2016-12-16
13199,2,22.0,,AC Steckdose Typ 2,2016-12-16
13200,1,24.0,,,2020-10-19
13200,2,24.0,,"AC Kupplung Typ 2, DC CHAdeMO",2020-10-19
13200,3,22.0,,"AC Steckdose Typ 2, AC Kupplung Typ 2",2020-10-19
13201,1,22.0,,,2017-06-27
13201,2,22.0,,AC Steckdose Typ 2,2017-06-27
13202,1,22.0,,,2018-05-24
13202,2,22.0,,AC Steckdose Typ 2,2018-05-24
13203,1,22.0,,,2018-05-08
13203,2,22.0,,AC Steckdose Typ 2,2018-05-08
13204,1,22.0,,,2016-12-14
13204,2,22.0,,AC Steckdose Typ 2,2016-12-14
13205,1,22.0,,,2020-08-26
13205,2,22.0,,AC Steckdose Typ 2,2020-08-26
13206,1,22.0,,,2020-08-05
13206,2,22.0,,AC Steckdose Typ 2,2020-08-05
13207,1,22.0,,,2020-08-25
13207,2,22.0,,AC Steckdose Typ 2,2020-08-25
13208,1,22.0,,,2020-12-17
13208,2,22.0,,AC Steckdose Typ 2,2020-12-17
13209,1,22.0,,,2019-03-30
13209,2,22.0,,AC Steckdose Typ 2,2019-03-30
13210,1,22.0,,,2019-03-01
13210,2,22.0,,AC Steckdose Typ 2,2019-03-01
13210,3,22.0,,AC Steckdose Typ 2,2019-03-01
13210,4,22.0,,AC Steckdose Typ 2,2019-03-01
13211,1,22.0,,,2020-09-30
13211,2,22.0,,AC Steckdose Typ 2,2020-09-30
13212,1,22.0,,,2020-09-30
13212,2,22.0,,AC Steckdose Typ 2,2020-09-30
13213,1,22.0,,,2021-12-01
13213,2,22.0,,AC Steckdose Typ 2,2021-12-01
13214,1,50.0,,,2017-04-25
13214,2,43.0,,AC Kupplung Typ 2,2017-04-25
13215,1,22.0,,,2016-05-15
13216,1,22.0,,,2018-05-30
13216,2,22.0,,AC Steckdose Typ 2,2018-05-30
13217,1,22.0,,,2018-02-20
13217,2,22.0,,AC Steckdose Typ 2,2018-02-20
13218,1,22.0,,,2018-05-08
13218,2,22.0,,AC Steckdose Typ 2,2018-05-08
13219,1,22.0,,,2020-09-30
13219,2,22.0,,AC Steckdose Typ 2,2020-09-30
13220,1,22.0,,,2020-09-30
13220,2,22.0,,AC Steckdose Typ 2,2020-09-30
13221,1,22.0,,,2017-11-02
13221,2,22.0,,AC Steckdose Typ 2,2017-11-02
13222,1,43.0,,,2020-12-10
13222,2,50.0,,"DC Kupplung Combo, DC CHAdeMO",2020-12-10
13223,1,22.0,,,2019-02-07
13223,2,22.0,,AC Steckdose Typ 2,2019-02-07
13224,1,150.0,,,2021-09-02
13224,2,150.0,,DC Kupplung Combo,2021-09-02
13225,1,11.0,,,2018-10-24
13225,2,11.0,,AC Steckdose Typ 2,2018-10-24
13226,1,22.0,,,2021-11-01
13226,2,22.0,,AC Steckdose Typ 2,2021-11-01
13227,1,22.0,,,2017-10-14
13227,2,22.0,,AC Steckdose Typ 2,2017-10-14
13228,1,22.0,,,2018-05-07
13228,2,22.0,,AC Steckdose Typ 2,2018-05-07
13229,1,11.0,,,2019-01-01
13229,2,22.0,,AC Steckdose Typ 2,2019-01-01
13230,1,11.0,,,2020-10-02
13230,2,22.0,,AC Steckdose Typ 2,2020-10-02
13231,1,22.0,,,2018-01-31
13231,2,22.0,,"AC Steckdose Typ 2, AC Kupplung Typ 2",2018-01-31
13231,3,22.0,,"AC Steckdose Typ 2, AC Kupplung Typ 2",2018-01-31
13231,4,11.0,,"AC Steckdose Typ 2, AC Kupplung Typ 2, AC Schuko, AC CEE 3 polig",2018-01-31
13232,1,11.0,,,2018-09-11
13232,2,22.0,,AC Steckdose Typ 2,2018-09-11
13233,1,22.0,,,2019-09-09
13233,2,22.0,,AC Steckdose Typ 2,2019-09-09
13234,1,11.0,,,2019-08-01
13234,2,11.0,,AC Steckdose Typ 2,2019-08-01
13235,1,22.0,,,2018-11-07
13235,2,22.0,,AC Steckdose Typ 2,2018-11-07
13236,1,22.0,,,2010-04-23
13236,2,22.0,,AC Steckdose Typ 2,2010-04-23
13237,1,22.0,,,2010-04-23
13237,2,22.0,,AC Steckdose Typ 2,2010-04-23
13238,1,22.0,,,2019-10-15
13238,2,22.0,,AC Steckdose Typ 2,2019-10-15
13239,1,22.0,,,2019-12-02
13239,2,43.0,,"AC Kupplung Typ 2, DC Kupplung Combo",2019-12-02
13239,3,43.0,,"AC Kupplung Typ 2, DC CHAdeMO",2019-12-02
13240,1,22.0,,,2018-03-21
13240,2,22.0,,AC Steckdose Typ 2,2018-03-21
13241,1,22.0,,,2017-08-18
13241,2,22.0,,AC Steckdose Typ 2,2017-08-18
13242,1,22.0,,,2021-01-26
13242,2,22.0,,AC Steckdose Typ 2,2021-01-26
13243,1,22.0,,,2021-11-01
13243,2,22.0,,AC Steckdose Typ 2,2021-11-01
13244,1,22.0,,,2020-02-18
13244,2,22.0,,AC Steckdose Typ 2,2020-02-18
13245,1,22.0,,,2018-09-07
13245,2,22.0,,AC Steckdose Typ 2,2018-09-07
13246,1,22.0,,,2017-11-27
13246,2,50.0,,"DC Kupplung Combo, DC CHAdeMO",2017-11-27
13247,1,22.0,,,2021-02-21
13247,2,11.0,,AC Steckdose Typ 2,2021-02-21
13248,1,22.0,3059301306072A8648CE3D020106082A8648CE3D0301070342000429F33EED3A35B3AEB084D4C89484462FBE92DF372F057F57C7AA745C6A2447F93CD1E919B658000E6B375DB9B2BD7BF73A59B80F0FF11797AB828AC2A146E78A,,2019-09-30
13248,2,22.0,3059301306072A8648CE3D020106082A8648CE3D030107034200043BC1576929BC217E9027D74AFAAB502C889BDF876E5C5F52CA22C887C7139716DBFA1A47FEBDD707A3FD2ADCDF8CD0BA5DCF8D35BE5110333DA287496497E212,AC Steckdose Typ 2,2019-09-30
13249,1,22.0,3059301306072A8648CE3D020106082A8648CE3D030107034200049BDE6388F9E97DC501C7E663E0380C275EF46FE296E807FA686E319D8BDE8A42B463CEF539244F837931FA5966185FC2DED78F27889E8F3D36F601A765A217C7,,2019-09-30
13249,2,22.0,3059301306072A8648CE3D020106082A8648CE3D030107034200048A2E676E48EDBD2F916DFD1E6F457BFD9853A732FF96808989ED9EF3733CE2F8594508B79AB0EF2A00A3D3D678680889B589D45C13E982E920FD6BFA15CCD5E2,AC Steckdose Typ 2,2019-09-30
13250,1,22.0,,,2020-02-04
13250,2,22.0,,AC Steckdose Typ 2,2020-02-04
13250,3,22.0,,AC Steckdose Typ 2,2020-02-04
13250,1,75.0,,,2020-02-04
13250,2,50.0,,AC Kupplung Typ 2,2020-02-04
13250,3,22.0,,AC Steckdose Typ 2,2020-02-04
13251,1,22.0,,,2019-09-30
13251,2,22.0,,AC Steckdose Typ 2,2019-09-30
13252,1,22.0,3059301306072A8648CE3D020106082A8648CE3D030107034200044F32FBA9F822C13ABC28106B0F403910B53280E97B16D840909E94CAF46AFA423F43FE319ACF2344BC3C32063243A49E414CA1E2BD18BB8B93C1349F04849B04,3059301306072A8648CE3D020106082A8648CE3D030107034200042F0662B7BD617BAA78334FF2EFC989909D1A76A8D102727ABE625731562346B3BEDD6FEF6A47D160BAC9035C63A85AD8350FE7881B0389FF37578A300D476E05,2020-10-14
13252,2,22.0,3059301306072A8648CE3D020106082A8648CE3D030107034200049A16ABBFC3B3381F83C2EB8EB6303C1644028478F876559AB63113471B0979627D4B5C275D2AD89285F966B9EDA811A43180606C40E2F09CEAB5AB7FB235297D,AC Steckdose Typ 2,2020-10-14
13252,3,22.0,3059301306072A8648CE3D020106082A8648CE3D03010703420004A5F3FC3EBEA4F438FCDBE34AB9A348BC4F4B1FF48F7815C1093E1609488C00D528D88473044A363CEB28BA57E96A47B9EF2D0560AA1CD31D8C170C2C1239AAA6,AC Steckdose Typ 2,2020-10-14
13252,4,22.0,3059301306072A8648CE3D020106082A8648CE3D030107034200042F0662B7BD617BAA78334FF2EFC989909D1A76A8D102727ABE625731562346B3BEDD6FEF6A47D160BAC9035C63A85AD8350FE7881B0389FF37578A300D476E05,AC Steckdose Typ 2,2020-10-14
13253,1,22.0,3059301306072A8648CE3D020106082A8648CE3D030107034200049A0515BC3D7AD7CE76C0DD2FE8B7C26A51D9CB7AF05DF0AD6CDE2BEDCF56AB4652A70EE12288D1D0EB1653C309E90EF5DDC8949640177311AD94FFEF37457281,,2020-10-15
13253,2,22.0,3059301306072A8648CE3D020106082A8648CE3D03010703420004D049744BCFDC06C00F302E50A490AAC3AC3F3A190D2E367A71263B754D4281B772DB736B357605D427BAA997DF70A498F039AB919BEE869E61AAB77828EA6300,AC Steckdose Typ 2,2020-10-15
13254,1,22.0,,,2019-10-01
13254,2,22.0,,AC Steckdose Typ 2,2019-10-01
13255,1,22.0,,,2019-10-01
13255,2,22.0,,AC Steckdose Typ 2,2019-10-01
13256,1,22.0,,,2019-10-04
13256,2,22.0,,AC Steckdose Typ 2,2019-10-04
13257,1,22.0,,,2020-03-04
13257,2,22.0,,AC Steckdose Typ 2,2020-03-04
13258,1,22.0,,,2017-12-22
13258,1,22.0,,,2017-12-22
13258,1,22.0,,,2017-12-22
13258,1,22.0,,,2017-12-22
13258,1,22.0,,,2017-12-22
13258,1,22.0,,,2017-12-22
13259,1,22.0,,,2017-12-22
13259,1,22.0,,,2017-12-22
13260,1,22.0,,,2017-06-15
13260,2,22.0,,AC Steckdose Typ 2,2017-06-15
13261,1,150.0,,,2019-07-31
13262,1,22.0,,,2020-02-10
13262,2,22.0,,AC Steckdose Typ 2,2020-02-10
13262,3,22.0,,AC Steckdose Typ 2,2020-02-10
13262,1,75.0,,,2020-02-10
13263,1,22.0,,,2020-06-30
13263,2,11.0,,AC Steckdose Typ 2,2020-06-30
13264,1,11.0,,,2021-06-08
13265,1,22.0,,,2019-01-28
13265,2,22.0,,AC Steckdose Typ 2,2019-01-28
13266,1,50.0,,,2020-02-02
13266,2,22.0,,"AC Steckdose Typ 2, DC CHAdeMO",2020-02-02
13267,1,22.0,,,2019-02-25
13267,2,22.0,,AC Steckdose Typ 2,2019-02-25
13268,1,22.0,,,2021-01-19
13268,2,11.0,,AC Steckdose Typ 2,2021-01-19
13269,1,22.0,,,2018-06-15
13269,2,22.0,,AC Steckdose Typ 2,2018-06-15
13270,1,22.0,,,2021-03-08
13270,2,50.0,,DC Kupplung Combo,2021-03-08
13271,1,50.0,,,2018-07-06
13271,2,42.0,,AC Kupplung Typ 2,2018-07-06
13272,1,22.0,,,2018-09-19
13273,1,22.0,,,2021-08-05
13273,2,22.0,,AC Steckdose Typ 2,2021-08-05
13274,1,22.0,,,2021-08-05
13274,2,22.0,,AC Steckdose Typ 2,2021-08-05
13275,1,22.0,,,2018-03-09
13275,1,22.0,,,2018-03-09
13275,1,22.0,,,2018-03-09
13275,1,22.0,,,2018-03-09
13275,1,22.0,,,2018-03-09
13275,1,22.0,,,2018-03-09
13275,1,22.0,,,2018-03-09
13275,1,22.0,,,2018-03-09
13275,1,22.0,,,2018-03-09
13275,1,22.0,,,2018-03-09
13275,1,22.0,,,2018-03-09
13275,1,22.0,,,2018-03-09
13275,1,22.0,,,2018-03-09
13275,1,22.0,,,2018-03-09
13275,1,22.0,,,2018-03-09
13275,1,22.0,,,2018-03-09
13275,1,22.0,,,2018-03-09
13275,1,22.0,,,2018-03-09
13275,1,22.0,,,2018-03-09
13275,1,22.0,,,2018-03-09
13275,1,22.0,,,2018-03-09
13275,1,22.0,,,2018-03-09
13275,1,22.0,,,2018-03-09
13275,1,22.0,,,2018-03-09
13275,1,22.0,,,2018-03-09
